Reported_Power_Median,Measured_Power_Median,Ratio_Median_Power,Enb_Config,Non_Enb_Config,Round,Total_Tx_Power,Negative_Power_Headroom_Percentage
-26.99,-91.955,64.965,28,13,1,-13.0,1.0
-9.812000000000001,-74.676,64.864,28,14,1,7.0,1.0
-26.021,-90.921,64.9,28,15,1,-17.0,1.0
-10.01,-74.91,64.89999999999999,28,16,1,3.0,1.0
-27.021,-91.96,64.939,28,17,1,-21.0,1.0
-10.021,-74.89399999999999,64.87299999999999,28,18,1,-4.0,1.0
-27.021,-92.008,64.987,28,19,1,-21.0,1.0
-10.021,-74.904,64.883,28,20,1,-4.0,1.0
-27.021,-92.015,64.994,28,21,1,-21.0,1.0
-9.021,-73.928,64.907,28,22,1,-3.0,1.0
-27.01,-92.008,64.99799999999999,28,23,1,-22.5,1.0
-10.021,-74.84899999999999,64.82799999999999,28,24,1,-4.0,1.0
-27.021,-91.97200000000001,64.95100000000001,28,25,1,-21.0,1.0
-10.021,-74.90899999999999,64.88799999999999,28,26,1,-4.0,1.0
-27.021,-91.81700000000001,64.796,28,27,1,-21.0,1.0
-10.021,-74.9,64.879,28,28,1,-4.0,1.0
-28.021,-92.97,64.949,28,29,1,-22.0,1.0
-10.021,-74.931,64.91,28,30,1,-4.0,1.0
-26.021,-90.875,64.854,28,31,1,-20.0,1.0
-10.021,-74.79899999999999,64.77799999999999,28,32,1,-4.0,1.0
-27.031,-92.588,65.55699999999999,28,1,2,-18.0,1.0
-9.99,-75.518,65.528,28,2,2,4.0,1.0
-26.791999999999998,-92.015,65.223,28,3,2,-12.0,1.0
-9.031,-74.372,65.341,28,4,2,0.0,1.0
-26.031,-91.594,65.56299999999999,28,5,2,-17.0,1.0
-7.99,-73.541,65.551,28,6,2,7.0,1.0
-25.021,-90.682,65.661,28,7,2,-11.0,1.0
-9.021,-74.52,65.499,28,8,2,2.0,1.0
-27.021,-92.616,65.595,28,9,2,-11.0,1.0
-8.021,-73.471,65.45,28,10,2,1.0,1.0
-25.031,-90.605,65.57400000000001,28,11,2,-16.0,1.0
-8.021,-73.548,65.527,28,12,2,8.0,1.0
-26.99,-92.617,65.62700000000001,28,13,2,-12.0,1.0
-8.031,-73.405,65.374,28,14,2,1.0,1.0
-28.031,-93.538,65.507,28,15,2,-19.0,1.0
-9.041,-75.054,66.013,28,16,2,3.5,1.0
-27.021,-92.609,65.588,28,17,2,-21.0,1.0
-9.021,-74.445,65.42399999999999,28,18,2,-3.0,1.0
-28.021,-93.604,65.583,28,19,2,-22.0,1.0
-9.021,-74.434,65.413,28,20,2,-3.0,1.0
-28.021,-93.59299999999999,65.57199999999999,28,21,2,-22.0,1.0
-9.021,-74.467,65.446,28,22,2,-3.0,1.0
-27.021,-92.595,65.574,28,23,2,-21.0,1.0
-9.01,-74.429,65.419,28,24,2,-3.0,1.0
-27.021,-92.54700000000001,65.52600000000001,28,25,2,-21.0,1.0
-7.021,-72.47399999999999,65.45299999999999,28,26,2,-1.0,1.0
-26.01,-90.92200000000001,64.912,28,27,2,-19.5,1.0
-9.782,-74.78,64.998,28,28,2,-3.0,1.0
-28.01,-93.49,65.47999999999999,28,29,2,-22.0,1.0
-9.021,-74.454,65.43299999999999,28,30,2,-3.0,1.0
-28.021,-93.434,65.413,28,31,2,-22.0,1.0
-10.01,-75.44800000000001,65.438,28,32,2,-7.0,1.0
-25.811999999999998,-92.37100000000001,66.55900000000001,28,1,3,-13.0,1.0
-9.021,-75.5,66.479,28,2,3,7.0,1.0
-25.99,-92.50299999999999,66.51299999999999,28,3,3,-12.0,1.0
-8.021,-74.41199999999999,66.39099999999999,28,4,3,2.0,1.0
-24.811999999999998,-91.48899999999999,66.67699999999999,28,5,3,-8.0,1.0
-7.99,-74.447,66.45700000000001,28,6,3,8.0,1.0
-26.791999999999998,-93.109,66.317,28,7,3,-9.5,1.0
-9.021,-75.40100000000001,66.38000000000001,28,8,3,1.0,1.0
-25.99,-92.54799999999999,66.55799999999999,28,9,3,-12.0,1.0
-8.01,-74.36,66.35,28,10,3,4.0,1.0
-25.811999999999998,-92.456,66.644,28,11,3,-9.0,1.0
-7.99,-74.43,66.44000000000001,28,12,3,6.5,1.0
-27.021,-93.579,66.55799999999999,28,13,3,-11.5,1.0
-9.021,-75.346,66.325,28,14,3,0.0,1.0
-26.021,-92.49700000000001,66.47600000000001,28,15,3,-14.5,1.0
-8.99,-75.45100000000001,66.46100000000001,28,16,3,5.5,1.0
-26.021,-92.625,66.604,28,17,3,-20.0,1.0
-9.021,-75.436,66.415,28,18,3,-3.0,1.0
-27.021,-93.641,66.62,28,19,3,-21.0,1.0
-6.021,-72.455,66.434,28,20,3,0.0,1.0
-26.021,-92.635,66.614,28,21,3,-20.0,1.0
-9.01,-75.471,66.461,28,22,3,-3.0,1.0
-27.01,-93.175,66.16499999999999,28,23,3,-20.5,1.0
-8.021,-74.42699999999999,66.40599999999999,28,24,3,-2.0,1.0
-26.021,-92.539,66.518,28,25,3,-20.0,1.0
-8.021,-74.65100000000001,66.63000000000001,28,26,3,-2.5,1.0
-26.021,-92.314,66.29299999999999,28,27,3,-20.0,1.0
-8.021,-74.375,66.354,28,28,3,-2.0,1.0
-26.021,-92.61,66.589,28,29,3,-20.0,1.0
-9.021,-75.47,66.449,28,30,3,-3.0,1.0
-26.021,-92.38600000000001,66.36500000000001,28,31,3,-20.0,1.0
-9.021,-75.403,66.382,28,32,3,-4.5,1.0
-14.812000000000001,-81.502,66.69,29,2,1,2.0,1.0
-14.020999999999999,-81.089,67.068,29,3,1,2.0,1.0
-14.020999999999999,-81.495,67.474,29,6,1,2.0,1.0
-14.812000000000001,-81.565,66.753,29,10,1,2.0,1.0
-14.020999999999999,-81.616,67.595,29,13,1,2.0,1.0
-14.020999999999999,-81.214,67.193,29,14,1,2.0,1.0
-14.020999999999999,-81.65899999999999,67.63799999999999,29,18,1,2.0,1.0
-14.020999999999999,-81.67699999999999,67.65599999999999,29,20,1,2.0,1.0
-7.031000000000001,-73.46,66.42899999999999,29,31,1,2.0,1.0
-7.031000000000001,-73.275,66.244,29,32,1,2.0,1.0
-14.99,-82.706,67.71600000000001,29,2,2,2.0,1.0
-14.99,-82.69200000000001,67.70200000000001,29,4,2,2.0,1.0
-14.99,-82.632,67.64200000000001,29,6,2,2.0,1.0
-14.99,-82.805,67.81500000000001,29,7,2,2.0,1.0
-14.99,-82.816,67.82600000000001,29,9,2,2.0,1.0
-14.99,-82.69200000000001,67.70200000000001,29,14,2,2.0,1.0
-10.041,-78.02,67.979,29,15,2,2.0,1.0
-7.031000000000001,-74.6,67.56899999999999,29,16,2,2.0,1.0
-7.031000000000001,-74.383,67.35199999999999,29,31,2,2.0,1.0
-7.031000000000001,-74.597,67.56599999999999,29,32,2,2.0,1.0
-23.99,-91.13799999999999,67.148,30,1,1,-12.5,1.0
-14.99,-82.71799999999999,67.728,30,2,1,2.0,1.0
-25.021,-92.221,67.2,30,3,1,-11.0,1.0
-25.021,-92.12700000000001,67.10600000000001,30,5,1,-15.0,1.0
-24.99,-92.212,67.22200000000001,30,7,1,-14.0,1.0
-14.812000000000001,-82.609,67.797,30,8,1,2.0,1.0
-24.01,-91.068,67.05799999999999,30,9,1,-12.0,1.0
-25.01,-92.109,67.09899999999999,30,11,1,-13.0,1.0
-24.99,-92.2,67.21000000000001,30,13,1,-11.0,1.0
-25.01,-92.069,67.059,30,15,1,-19.0,1.0
-7.031000000000001,-74.42399999999999,67.39299999999999,30,16,1,2.0,1.0
-25.021,-92.124,67.103,30,17,1,-19.0,1.0
-5.021,-72.17,67.149,30,18,1,1.0,1.0
-25.021,-92.14200000000001,67.12100000000001,30,19,1,-19.0,1.0
-4.021,-71.584,67.563,30,20,1,2.0,1.0
-25.021,-92.98200000000001,67.96100000000001,30,21,1,-20.0,1.0
-5.021,-72.44800000000001,67.427,30,22,1,1.0,1.0
-25.021,-92.193,67.172,30,23,1,-19.0,1.0
-25.021,-92.15,67.129,30,25,1,-19.0,1.0
-5.021,-72.406,67.385,30,26,1,1.0,1.0
-25.021,-92.149,67.128,30,27,1,-19.0,1.0
-4.01,-71.532,67.52199999999999,30,28,1,-1.0,1.0
-25.021,-92.161,67.14,30,29,1,-19.0,1.0
-4.021,-71.518,67.497,30,30,1,2.0,1.0
-25.01,-91.79,66.78,30,31,1,-22.0,1.0
-25.811999999999998,-92.78200000000001,66.97000000000001,30,1,2,-11.0,1.0
-14.99,-82.709,67.71900000000001,30,2,2,2.0,1.0
-25.021,-92.154,67.133,30,3,2,-11.0,1.0
-25.031,-91.969,66.93799999999999,30,5,2,-16.0,1.0
-14.99,-82.719,67.729,30,6,2,2.0,1.0
-24.99,-92.125,67.135,30,7,2,-11.0,1.0
-25.99,-93.12200000000001,67.13200000000002,30,9,2,-11.0,1.0
-24.802,-91.84100000000001,67.03900000000002,30,11,2,-13.0,1.0
-24.99,-91.802,66.81200000000001,30,13,2,-13.0,1.0
-25.021,-92.44,67.419,30,15,2,-16.0,1.0
-7.031000000000001,-74.433,67.402,30,16,2,2.0,1.0
-26.021,-93.321,67.3,30,17,2,-20.0,1.0
-6.021,-73.28699999999999,67.26599999999999,30,18,2,0.0,1.0
-26.021,-93.21600000000001,67.19500000000001,30,19,2,-20.0,1.0
-4.021,-71.785,67.764,30,20,2,2.0,1.0
-25.021,-92.805,67.784,30,21,2,-20.0,1.0
-4.021,-71.842,67.821,30,22,2,2.0,1.0
-25.021,-92.49600000000001,67.47500000000001,30,23,2,-19.5,1.0
-5.021,-72.288,67.267,30,24,2,1.0,1.0
-26.01,-92.946,66.93599999999999,30,25,2,-20.0,1.0
-6.021,-73.48100000000001,67.46000000000001,30,26,2,0.0,1.0
-25.01,-92.346,67.336,30,27,2,-20.5,1.0
-5.021,-72.355,67.334,30,28,2,1.0,1.0
-25.021,-92.309,67.288,30,29,2,-19.0,1.0
-4.021,-71.704,67.68299999999999,30,30,2,2.0,1.0
-25.01,-92.056,67.04599999999999,30,31,2,-22.0,1.0
-6.021,-72.74,66.719,30,32,2,0.0,1.0
-25.99,-91.796,65.80600000000001,30,1,3,-12.5,1.0
-14.99,-81.181,66.191,30,2,3,2.0,1.0
-25.99,-91.719,65.729,30,3,3,-10.5,1.0
-26.99,-92.699,65.709,30,5,3,-18.0,1.0
-14.99,-81.192,66.202,30,6,3,2.0,1.0
-26.01,-91.73,65.72,30,7,3,-15.0,1.0
-25.99,-91.848,65.858,30,9,3,-10.0,1.0
-14.020999999999999,-81.078,67.057,30,10,3,2.0,1.0
-26.01,-91.697,65.687,30,11,3,-15.0,1.0
-8.792,-76.15,67.358,30,12,3,2.0,1.0
-25.99,-91.825,65.83500000000001,30,13,3,-9.5,1.0
-27.01,-92.595,65.585,30,15,3,-15.0,1.0
-6.01,-71.73899999999999,65.72899999999998,30,16,3,-0.5,1.0
-26.021,-91.72399999999999,65.70299999999999,30,17,3,-20.0,1.0
-6.021,-71.682,65.661,30,18,3,0.0,1.0
-26.021,-91.7,65.679,30,19,3,-20.0,1.0
-6.021,-71.676,65.655,30,20,3,0.0,1.0
-26.021,-92.23,66.209,30,21,3,-20.5,1.0
-6.021,-71.747,65.726,30,22,3,0.0,1.0
-26.021,-91.689,65.66799999999999,30,23,3,-20.0,1.0
-6.021,-73.262,67.241,30,24,3,0.0,1.0
-26.021,-91.70200000000001,65.68100000000001,30,25,3,-20.0,1.0
-6.021,-72.016,65.995,30,26,3,0.0,1.0
-26.021,-91.676,65.655,30,27,3,-20.0,1.0
-6.021,-71.71600000000001,65.69500000000001,30,28,3,0.0,1.0
-26.021,-91.70700000000001,65.686,30,29,3,-20.0,1.0
-6.021,-71.631,65.61,30,30,3,0.0,1.0
-26.031,-91.77600000000001,65.745,30,31,3,-18.5,1.0
-7.031000000000001,-72.89,65.859,30,32,3,2.0,1.0
-28.021,-94.831,66.81,31,1,1,-22.0,1.0
-5.021,-71.79,66.769,31,2,1,1.0,1.0
-28.021,-94.84899999999999,66.82799999999999,31,3,1,-22.0,1.0
-5.021,-71.749,66.728,31,4,1,1.0,1.0
-25.021,-91.76299999999999,66.74199999999999,31,5,1,-19.0,1.0
-6.021,-72.76899999999999,66.74799999999999,31,6,1,0.0,1.0
-27.021,-93.861,66.84,31,7,1,-21.0,1.0
-5.021,-71.748,66.727,31,8,1,1.0,1.0
-26.021,-92.86,66.839,31,9,1,-20.0,1.0
-5.021,-71.759,66.738,31,10,1,1.0,1.0
-28.021,-94.844,66.823,31,11,1,-22.0,1.0
-5.021,-71.788,66.767,31,12,1,1.0,1.0
-27.021,-93.851,66.83,31,13,1,-21.0,1.0
-6.021,-72.755,66.734,31,14,1,0.0,1.0
-25.021,-91.773,66.752,31,15,1,-19.0,1.0
-5.021,-71.795,66.774,31,16,1,1.0,1.0
-27.021,-93.762,66.741,31,17,1,-21.0,1.0
-5.021,-71.765,66.744,31,18,1,1.0,1.0
-27.021,-93.786,66.765,31,19,1,-19.0,1.0
-5.021,-71.779,66.758,31,20,1,1.0,1.0
-25.01,-91.91,66.89999999999999,31,21,1,-20.5,1.0
-5.01,-71.75399999999999,66.74399999999999,31,22,1,1.0,1.0
-25.01,-91.956,66.946,31,23,1,-22.0,1.0
-4.021,-70.9,66.879,31,24,1,2.0,1.0
-25.021,-91.84200000000001,66.82100000000001,31,25,1,-19.0,1.0
-5.021,-71.704,66.68299999999999,31,26,1,1.0,1.0
-25.021,-92.334,67.313,31,27,1,-19.5,1.0
-5.021,-71.736,66.715,31,28,1,1.0,1.0
-26.01,-92.863,66.853,31,29,1,-20.0,1.0
-4.01,-70.905,66.895,31,30,1,-1.0,1.0
-28.01,-94.803,66.79299999999999,31,31,1,-22.0,1.0
-5.01,-71.875,66.865,31,32,1,-2.0,1.0
-25.021,-90.84299999999999,65.82199999999999,31,1,2,-19.0,1.0
-7.021,-72.846,65.825,31,2,2,-1.0,1.0
-29.021,-94.90799999999999,65.88699999999999,31,3,2,-23.0,1.0
-5.021,-70.821,65.8,31,4,2,1.0,1.0
-29.021,-94.895,65.874,31,5,2,-23.0,1.0
-9.021,-74.842,65.821,31,6,2,-3.0,1.0
-29.021,-94.916,65.895,31,7,2,-23.0,1.0
-5.021,-70.846,65.825,31,8,2,1.0,1.0
-29.021,-94.959,65.938,31,9,2,-23.0,1.0
-9.021,-74.844,65.823,31,10,2,-3.0,1.0
-25.021,-90.834,65.813,31,11,2,-19.0,1.0
-9.021,-74.842,65.821,31,12,2,-3.0,1.0
-29.021,-94.956,65.935,31,13,2,-23.0,1.0
-6.021,-71.819,65.798,31,14,2,0.0,1.0
-29.021,-94.949,65.928,31,15,2,-23.0,1.0
-9.021,-74.83800000000001,65.81700000000001,31,16,2,-3.0,1.0
-28.021,-93.943,65.922,31,17,2,-22.0,1.0
-8.021,-74.33,66.309,31,18,2,-2.5,1.0
-25.021,-90.889,65.868,31,19,2,-19.0,1.0
-5.021,-70.818,65.797,31,20,2,1.0,1.0
-29.01,-94.973,65.963,31,21,2,-24.5,1.0
-9.01,-74.876,65.866,31,22,2,-6.0,1.0
-29.01,-94.993,65.98299999999999,31,23,2,-26.0,1.0
-9.01,-74.93,65.92,31,24,2,-6.0,1.0
-29.021,-94.914,65.893,31,25,2,-23.0,1.0
-9.021,-74.884,65.863,31,26,2,-3.0,1.0
-29.021,-94.904,65.883,31,27,2,-23.0,1.0
-6.021,-71.867,65.846,31,28,2,0.0,1.0
-29.01,-94.98200000000001,65.97200000000001,31,29,2,-26.0,1.0
-9.01,-74.97399999999999,65.96399999999998,31,30,2,-6.0,1.0
-29.01,-95.06299999999999,66.05299999999998,31,31,2,-26.0,1.0
5.01,-60.948,65.958,31,32,2,22.0,1.0
-29.021,-95.025,66.004,31,1,3,-23.0,1.0
-9.021,-74.975,65.954,31,2,3,-3.0,1.0
-29.021,-95.012,65.991,31,3,3,-23.0,1.0
-10.021,-75.997,65.976,31,4,3,-4.0,1.0
-27.021,-92.65299999999999,65.63199999999999,31,5,3,-21.0,1.0
-10.021,-75.97,65.949,31,6,3,-4.0,1.0
-29.021,-95.042,66.021,31,7,3,-23.0,1.0
-9.021,-74.967,65.946,31,8,3,-3.0,1.0
-29.021,-95.016,65.995,31,9,3,-23.0,1.0
-10.021,-75.985,65.964,31,10,3,-4.0,1.0
-27.021,-92.664,65.643,31,11,3,-21.0,1.0
-10.021,-75.987,65.966,31,12,3,-4.0,1.0
-29.021,-95.027,66.006,31,13,3,-23.0,1.0
-9.021,-74.66199999999999,65.64099999999999,31,14,3,-3.0,1.0
-29.021,-94.708,65.687,31,15,3,-23.0,1.0
-7.021,-72.96600000000001,65.94500000000001,31,16,3,-1.0,1.0
-29.021,-95.075,66.054,31,17,3,-23.0,1.0
-7.021,-72.923,65.902,31,18,3,-1.0,1.0
-29.021,-95.051,66.03,31,19,3,-23.0,1.0
-7.021,-72.952,65.931,31,20,3,-1.0,1.0
-29.01,-95.105,66.095,31,21,3,-26.0,1.0
-9.01,-75.017,66.00699999999999,31,22,3,-6.0,1.0
-27.01,-93.085,66.07499999999999,31,23,3,-24.0,1.0
-7.01,-73.023,66.01299999999999,31,24,3,-4.0,1.0
-27.021,-92.689,65.66799999999999,31,25,3,-21.0,1.0
-10.021,-75.98,65.959,31,26,3,-4.0,1.0
-26.021,-92.029,66.008,31,27,3,-20.0,1.0
-7.021,-72.98899999999999,65.96799999999999,31,28,3,-1.0,1.0
-29.01,-95.11,66.1,31,29,3,-26.0,1.0
-10.01,-76.0,65.99,31,30,3,-7.0,1.0
-29.01,-95.073,66.06299999999999,31,31,3,-26.0,1.0
-7.01,-72.749,65.73899999999999,31,32,3,-4.0,1.0
-25.021,-92.022,67.001,31,1,4,-19.0,1.0
-5.021,-71.973,66.952,31,2,4,1.0,1.0
-25.021,-92.02600000000001,67.00500000000001,31,3,4,-19.0,1.0
-5.021,-71.946,66.925,31,4,4,1.0,1.0
-25.021,-92.024,67.003,31,5,4,-19.0,1.0
-7.021,-73.93,66.909,31,6,4,-1.0,1.0
-26.021,-93.04299999999999,67.02199999999999,31,7,4,-20.0,1.0
-6.021,-72.953,66.932,31,8,4,0.0,1.0
-27.021,-94.02,66.999,31,9,4,-21.0,1.0
-7.021,-73.96,66.939,31,10,4,-1.0,1.0
-25.021,-91.971,66.95,31,11,4,-19.0,1.0
-7.021,-73.97800000000001,66.95700000000001,31,12,4,-1.0,1.0
-25.021,-92.039,67.018,31,13,4,-19.0,1.0
-8.021,-74.93,66.909,31,14,4,-2.0,1.0
-25.021,-92.04899999999999,67.02799999999999,31,15,4,-19.0,1.0
-6.021,-72.976,66.955,31,16,4,0.0,1.0
-25.021,-91.883,66.862,31,17,4,-19.0,1.0
-5.021,-72.021,67.0,31,18,4,1.0,1.0
-27.021,-93.947,66.926,31,19,4,-19.5,1.0
-5.021,-71.949,66.928,31,20,4,1.0,1.0
-27.01,-94.054,67.044,31,21,4,-24.0,1.0
-5.01,-71.925,66.91499999999999,31,22,4,2.0,1.0
-25.01,-91.94,66.92999999999999,31,23,4,-20.5,1.0
-5.01,-71.917,66.907,31,24,4,1.0,1.0
-27.021,-94.04700000000001,67.02600000000001,31,25,4,-21.0,1.0
-8.021,-74.888,66.867,31,26,4,-2.0,1.0
-27.021,-94.046,67.025,31,27,4,-21.0,1.0
-7.021,-73.92,66.899,31,28,4,0.5,1.0
-25.01,-91.889,66.87899999999999,31,29,4,-18.0,1.0
-5.01,-72.055,67.045,31,30,4,-2.0,1.0
-25.021,-91.821,66.8,31,31,4,-19.0,1.0
-5.01,-72.016,67.006,31,32,4,-2.0,1.0
15.979000000000001,-49.782,65.761,32,1,1,22.0,1.0
15.979000000000001,-49.641999999999996,65.621,32,4,1,22.0,1.0
15.979000000000001,-49.573,65.552,32,5,1,22.0,1.0
15.979000000000001,-49.574,65.553,32,8,1,22.0,1.0
15.979000000000001,-49.715,65.694,32,10,1,22.0,1.0
15.979000000000001,-49.606,65.58500000000001,32,11,1,22.0,1.0
15.979000000000001,-49.54600000000001,65.525,32,14,1,22.0,1.0
15.979000000000001,-49.82,65.799,32,15,1,22.0,1.0
15.979000000000001,-49.373000000000005,65.352,32,17,1,22.0,1.0
15.979000000000001,-49.288999999999994,65.268,32,18,1,22.0,1.0
15.979000000000001,-51.232,67.211,32,19,1,22.0,1.0
15.979000000000001,-49.388000000000005,65.367,32,20,1,22.0,1.0
15.979000000000001,-49.281000000000006,65.26,32,21,1,22.0,1.0
15.979000000000001,-49.315,65.294,32,23,1,22.0,1.0
15.979000000000001,-51.815,67.794,32,24,1,22.0,1.0
15.979000000000001,-49.361999999999995,65.341,32,25,1,22.0,1.0
15.979000000000001,-51.55,67.529,32,26,1,22.0,1.0
15.979000000000001,-49.355,65.334,32,27,1,22.0,1.0
15.979000000000001,-49.424,65.403,32,29,1,22.0,1.0
15.979000000000001,-49.388000000000005,65.367,32,30,1,22.0,1.0
15.979000000000001,-49.716,65.69500000000001,32,31,1,22.0,1.0
15.979000000000001,-49.282,65.261,32,32,1,22.0,1.0
15.979000000000001,-51.419,67.398,32,1,2,22.0,1.0
15.979000000000001,-51.33,67.309,32,4,2,22.0,1.0
15.979000000000001,-51.339,67.318,32,5,2,22.0,1.0
15.979000000000001,-51.416000000000004,67.39500000000001,32,8,2,22.0,1.0
15.979000000000001,-51.391999999999996,67.371,32,10,2,22.0,1.0
15.979000000000001,-51.391000000000005,67.37,32,11,2,22.0,1.0
15.979000000000001,-51.288000000000004,67.26700000000001,32,14,2,22.0,1.0
15.979000000000001,-51.504,67.483,32,15,2,22.0,1.0
15.979000000000001,-51.758,67.73700000000001,32,17,2,22.0,1.0
15.979000000000001,-51.159,67.138,32,18,2,22.0,1.0
15.979000000000001,-51.176,67.155,32,20,2,22.0,1.0
15.979000000000001,-51.138999999999996,67.118,32,21,2,22.0,1.0
15.979000000000001,-51.07,67.049,32,23,2,22.0,1.0
15.979000000000001,-51.211999999999996,67.191,32,25,2,22.0,1.0
15.979000000000001,-51.332,67.311,32,27,2,22.0,1.0
15.979000000000001,-51.251000000000005,67.23,32,29,2,22.0,1.0
15.979000000000001,-51.102,67.081,32,30,2,22.0,1.0
15.979000000000001,-51.222,67.20100000000001,32,31,2,22.0,1.0
15.979000000000001,-51.089,67.068,32,32,2,22.0,1.0
15.979000000000001,-50.625,66.604,32,1,3,22.0,1.0
15.979000000000001,-50.888999999999996,66.868,32,4,3,22.0,1.0
15.979000000000001,-51.235,67.214,32,5,3,22.0,1.0
15.979000000000001,-51.222,67.20100000000001,32,8,3,22.0,1.0
15.979000000000001,-51.202,67.181,32,10,3,22.0,1.0
15.979000000000001,-51.045,67.024,32,11,3,22.0,1.0
15.979000000000001,-50.175,66.154,32,14,3,22.0,1.0
15.979000000000001,-51.187,67.166,32,15,3,22.0,1.0
15.979000000000001,-50.028,66.007,32,18,3,22.0,1.0
15.979000000000001,-50.385,66.364,32,19,3,22.0,1.0
15.979000000000001,-50.405,66.384,32,20,3,22.0,1.0
15.979000000000001,-50.793,66.772,32,21,3,22.0,1.0
15.979000000000001,-50.483999999999995,66.463,32,23,3,22.0,1.0
15.979000000000001,-51.847,67.82600000000001,32,24,3,22.0,1.0
15.979000000000001,-51.016000000000005,66.995,32,25,3,22.0,1.0
15.979000000000001,-50.324,66.303,32,27,3,22.0,1.0
15.979000000000001,-50.784,66.763,32,30,3,22.0,1.0
15.979000000000001,-50.483999999999995,66.463,32,31,3,22.0,1.0
15.979000000000001,-50.773999999999994,66.753,32,32,3,22.0,1.0